"Name","type","ratings","latitude","longitude","place_id"
"Central de Trabajadores Argentinos","",0,-24.8023373,-65.4108591,"ChIJPRGgjAnDG5QRRBqxHAKA4g8"
"Rehabilitare","",1,-24.8025765,-65.4098518,"ChIJGQ1WJArDG5QRjkEjLT87lTc"
"Lr Servicio Tecnico","",0,-24.8030611,-65.4107547,"ChIJcdx5hgnDG5QR7nvzRva8Ti4"
"Rapipago","",0,-24.8023028,-65.4109558,"ChIJG665oSPDG5QRx3QG7zB-hRM"
"Tomografias Computadas","",1,-24.8023359,-65.4098546,"ChIJefdXJArDG5QRYasIdrbZGpU"
"FREECELL","",0,-24.8026571,-65.4111107,"ChIJVVzWIQDDG5QRji0RURNIya4"
"Adriana Molina","",2,-24.8025551,-65.4111619,"ChIJLf54kgnDG5QRLD3sr71yi38"
"Arquitectura y Diseño","",0,-24.7878133,-65.4161984,"ChIJAUa3f7rDG5QRXzOOnVFOukI"
"Imac Odontología","",0,-24.7878881,-65.4162149,"ChIJP8ZbUADDG5QR6anR7iWd9_U"
"Lumina Tile - Salta","",0,-24.7876105,-65.4157427,"ChIJ_76oCQDDG5QRpeXtLxqM9yg"
"Capacitores","",0,-24.788092,-65.4159569,"ChIJR3rShrrDG5QRYV_3x6gSNms"
"Tómbola Fotocopias","",0,-24.788102,-65.4159469,"ChIJ4_m2hrrDG5QRiiBva97-7jA"
"Juramento 2600","",0,-24.7879707,-65.4162211,"ChIJZda_BQDDG5QRUmRiLxkUz-o"
"ODONTOMUNDO","",0,-24.7875005,-65.4161718,"ChIJ98sZlhTDG5QR4iWe1mhJphA"
"Vitolen - Oficina Salta","",0,-24.782127,-65.4231551,"ChIJEeUS7MzDG5QRmIal5I2jtQk"
"Construcciones Jose Benitez","",0,-24.7821314,-65.4231819,"ChIJzYxdwjTDG5QRdKSB0rXnLcs"
"Federico Chiban Consultor y desarrollador Web","",0,-24.7874288,-65.4119408,"ChIJbyk9C7vDG5QREy2OB4_A5QM"
"Finando S.R.L","",0,-24.7874619,-65.4116829,"ChIJ2bt-dLvDG5QRteBkjfLIWgA"
"Escribania Alsina Garrido","",0,-24.7874623,-65.4117124,"ChIJgSuHdLvDG5QR5kvvoTzm1QQ"
"Escribanía de Registro No. 169 Mónica M. Lamas","",0,-24.7876972,-65.4116712,"ChIJQ3dacrvDG5QRb_RO-KNgxCw"
"Lourdes S.a.","",0,-24.787756,-65.4115241,"ChIJhcwCcrvDG5QRY4Yyaaw3Mdc"
"Mat. Descartable Rayos X Cirugia","",0,-24.7874245,-65.4119043,"ChIJ2X-zdLvDG5QR9E5SgaaH26Q"
"Random Works IT","",0,-24.7875765,-65.4118582,"ChIJ1zVJc7vDG5QRpfLL8O9194U"
"Disfraces Lulú","",0,-24.7977462,-65.4361622,"ChIJvT5SOADDG5QRApn9VQmgTMU"
"Artesanías Vásquez","",0,-24.7977532,-65.4363249,"ChIJZ1aG4VHDG5QRGXYFypWnU-E"
"Avila Kulesza Juan Jose","",0,-24.7817856,-65.4157563,"ChIJHbUKL7jDG5QRxAljYlgZSYg"
"Cedisa Srl","",0,-24.7816838,-65.4155768,"ChIJCYMmMLjDG5QRhHfBNV3ELSk"
"Supervisión de Patrimonio;-nivel central- MSP","",0,-24.7818998,-65.4160249,"ChIJoaLJyQ7DG5QR7NR-OejInIc"
"CARPINTERIA VILTE","",0,-24.8142321,-65.4080792,"ChIJr8wRRF7DG5QR0w8_ULr-_n0"
"Pasaje Keneddy Casa 25 B Ceferino","",0,-24.8149196,-65.408677,"ChIJvTnkrHzDG5QRadtH-yTEvsE"
"Modista Mari lera","",0,-24.8148121,-65.4090119,"ChIJjSDmqF7DG5QRrPFAkRJqkPc"
"Argentina carnes","",0,-24.8285918,-65.3952056,"ChIJsXb9HgDDG5QRGcMAkd3MHaY"
"Abastecedora L.M.","",0,-24.8286161,-65.3949239,"ChIJSd1h_UTDG5QRyzLkmqO10wQ"
"De la Prov de Salta Ministerio de Salud Publica","",8,-24.8287154,-65.3959411,"ChIJP7Dg_UTDG5QROwIt4SB3sTE"
"Bicicletería Tito","",0,-24.8291213,-65.3957972,"ChIJkdRDEmzDG5QRSLl9EHU0Nz0"
"KOLIBRI REGALERIA","",0,-24.8292216,-65.3957386,"ChIJGfJBSZrDG5QRNtRVijfdggU"
"Rapipago","",0,-24.8278761,-65.3958829,"ChIJCTKB8UbDG5QRtrgDHEqOKd8"
"Mi novia","",0,-24.8278157,-65.3959514,"ChIJb8tXTwDDG5QRmigtm65vrZo"
"ArTdF","",0,-24.8297879,-65.3949279,"ChIJ6XmhlRDDG5QRir9h88qeQsM"
"Roticeria ermerinda/andres","",0,-24.8271221,-65.3962317,"ChIJaaIRPwDDG5QRqwwxRXlxyic"
"NyV Depilación y Belleza","",0,-24.8442634,-65.4531574,"ChIJCZ8pYwDDG5QRNi89B3RHqT0"
"Block 23 B° Juan Pablo II","",0,-24.8445576,-65.4530808,"ChIJJeXcGKTDG5QRRXtqdJXONy4"
"Indio Drugstore","",0,-24.8441179,-65.4528222,"ChIJxfMMzbfCG5QRzaODzMLu7-8"
"Drugstore La Lupita","",0,-24.8441526,-65.4527906,"ChIJu1QXyl7DG5QRPYCaqzo7SwY"
"Nueve Lunas","",0,-24.8439628,-65.4544204,"ChIJj7Q-BMfDG5QRAQueqA0A8rY"
"@DosMundos_duendes -TIENDA HOLISTICA","",0,-24.8445676,-65.4526788,"ChIJCxzhQVPDG5QRNV2FeROnFPw"
"El Gatillo TV Service","",0,-24.8447827,-65.4523674,"ChIJoc9X1__DG5QRcCBaZS9X6dI"
"Canchas","",0,-24.8457464,-65.4531265,"ChIJHZBTFgDDG5QRuMEWijXmV4k"
"Punto recarga saeta","",0,-24.8447189,-65.4512352,"ChIJVbQVQ5bDG5QRCPgfYJqyDCY"
"Loteria de Salta","",0,-24.8081408,-65.4116508,"ChIJ5fX-YrfDG5QRvLB7Trw3wus"
"Taller Flor de Luna","",0,-24.8014805,-65.4121682,"ChIJ940lW5_DG5QRrY_86uXV8yo"
"Club de pesca LAS TIENDITAS","",0,-24.8023536,-65.4120327,"ChIJq-UrklrDG5QRAxZLN-j6tVY"
"Cyber Drako","",2,-24.8009171,-65.4119352,"ChIJbzJlYKfDG5QR4A87SMFSn-Y"
